job_id,company_id,country,industry,company_speciality,company_size,job_title,work_specialization,pay_period,average_hourly_rate
3755583896,77301.0,US,Restaurants,Chicken Fingers,7.0,Cashier,Other,HOURLY,15.0
3755583868,46218.0,US,Civic and Social Organizations,non-profit,4.0,Account Specialist,Other,YEARLY,29.66
3755583843,243711.0,GB,Staffing & Recruiting,Risk Management,2.0,Commercial Loan Officer,Finance,YEARLY,56.49
3755583826,70289481.0,US,Industrial Machinery Manufacturing,Custom Machinery,1.0,Senior PLC Programmer / Controls Engineer,,YEARLY,52.88
3755583816,243711.0,GB,Staffing & Recruiting,Risk Management,2.0,Senior Credit & Collateral Risk Analyst,Finance,YEARLY,63.7
3755583786,9262032.0,US,Retail Apparel and Fashion,,2.0,Wholesale Market Intern ,Sales,HOURLY,15.0
3755583771,77301.0,US,Restaurants,Chicken Fingers,7.0,"Restaurant Crewmember – Cook, Cashier and Customer Service",Management,HOURLY,12.0
3755583770,77301.0,US,Restaurants,Chicken Fingers,7.0,Cashier,Other,HOURLY,15.75
3755583735,3632035.0,US,Food and Beverage Services,"Packaged fruit,  vegetables and tomatoes",6.0,Field Supervisor,Manufacturing,YEARLY,40.12
3755583731,21007.0,US,Software Development,Digital Transformation,3.0,Digital Ad Sales Apprentice,Information Technology,HOURLY,19.24
3755583720,1256481.0,US,Machinery Manufacturing,Loading Dock Equipment,3.0,Cost Accounting,Accounting/Auditing,YEARLY,37.26
3755583718,71904349.0,US,Business Consulting and Services,Engineering,6.0,Business Development Representative,Customer Service,YEARLY,36.06
3755583704,11325362.0,CA,Staffing and Recruiting,IT Consulting,2.0,SAP EWM,Information Technology,YEARLY,0.06
3755583703,1332329.0,US,Staffing & Recruiting,Engineering,5.0,Branch Manager - Transportation - Logistics,Management,YEARLY,64.9
3755583696,93850245.0,US,Staffing and Recruiting,staffing,3.0,Construction Superintendent,Management,YEARLY,43.27
3755583687,3184635.0,US,Staffing and Recruiting,Pharmaceutical Recruiting,1.0,Research Associate - Pathobiology,Research,HOURLY,35.0
3755583673,284898.0,US,Non-profit Organizations,Childcare,1.0,Early Childhood Teacher,Education,HOURLY,25.0
3755583649,,,,,,Registered Nurse,Health Care Provider,YEARLY,45.67
3755583611,16182319.0,US,Hospital & Health Care,,5.0,Dietary Cook - Full-Time All Shifts,Management,HOURLY,20.0
3755583594,6275726.0,US,Government Administration,,5.0,Sr Water Pipe Worker,Administrative,HOURLY,38.56
3755583591,1594436.0,US,Hospitals and Health Care,Specialty Pharmacy,4.0,Infusion Nurse Clinician,Health Care Provider,HOURLY,45.0
3755583569,5235.0,US,Human Resources,Leadership Development,7.0,Not for profit seeks JR. Budget Analyst,Analyst,YEARLY,34.86
3755583549,1911450.0,US,Higher Education,,6.0,Scientist,Research,YEARLY,26.44
3755583545,5343.0,US,Food & Beverages,marketing,7.0,Assembly worker,Administrative,HOURLY,29.0
3755583544,5343.0,US,Food & Beverages,marketing,7.0,Food Safety and Quality Assurance Technician - SSMG,Quality Assurance,HOURLY,22.23
3755583481,7801.0,US,Staffing & Recruiting,Providing consultant,3.0,HRIS Manager,Human Resources,YEARLY,57.69
3755583424,18176.0,US,Transportation/Trucking/Railroad,Full Truckload,7.0,Transportation Manager,Management,YEARLY,25.24
3755583346,929836.0,US,Individual and Family Services,Social Services,5.0,FOREMAN CUSTODIAL 6:30 am,Management,HOURLY,20.7
3755583326,1216089.0,US,Hospitals and Health Care,Shoes & Orthotics,,Physical Therapy Aide,Health Care Provider,HOURLY,18.0
3755583311,1681.0,US,Staffing & Recruiting,consulting services,7.0,Operations Assistant,Management,YEARLY,30.77
3755583262,13816.0,US,Information Technology & Services,Government Services,5.0,Marketing Analyst  ,Information Technology,HOURLY,29.5
3755583186,10831504.0,US,Hospital & Health Care,Academic health care,6.0,Pharmacist Clinical Staff/Shift-BSD/UKHC,Health Care Provider,YEARLY,57.06
3755583182,10831504.0,US,Hospital & Health Care,Academic health care,6.0,APP CC Surg Triage Assess & Recov/UKHC,Other,YEARLY,67.53
3755583180,61677.0,US,Staffing & Recruiting,Global Contingent Workforce Management,4.0,R &D Project Coordinator,Research,HOURLY,40.0
3755583172,1681.0,US,Staffing & Recruiting,consulting services,7.0,Senior Brand Manager,Design,HOURLY,65.0
3755583116,1681.0,US,Staffing & Recruiting,consulting services,7.0,Contract Administrator,Administrative,YEARLY,38.46
3755583086,163079.0,US,Hospital & Health Care,Brain Cancer,7.0,Patient Access Representative,Health Care Provider,HOURLY,21.88
3755583063,47186.0,GB,Staffing and Recruiting,UK Recruitment,2.0,Construction Project Manager,Project Management,YEARLY,66.11
3755583030,98396367.0,US,Computer and Network Security,Data Security Software Products,4.0,"RVP, State, Local and Higher Education",Other,YEARLY,56.25
3755582995,165933.0,US,Utilities,Water,5.0,Assistant Materials Coordinator,Purchasing,YEARLY,58.94
3755582994,19028770.0,US,Armed Forces,Partnerships,7.0,Recreation Aid (Facility Aid) NF-01,Other,YEARLY,0.01
3755582993,3030807.0,US,Civil Engineering,Engineering,3.0,Transportation Project Engineer,Project Management,HOURLY,39.0
3755582971,77301.0,US,Restaurants,Chicken Fingers,7.0,Restaurant Crewmember - Morning Shift,Management,HOURLY,15.75
3755582970,77301.0,US,Restaurants,Chicken Fingers,7.0,General Manager,Management,YEARLY,31.25
3755582969,7602005.0,US,Information Technology & Services,IT Staffing,2.0,Linux System Administrator,,YEARLY,67.31
3755582963,1215629.0,US,Staffing & Recruiting,Finance & Accounting,2.0,Private Equity Analyst,Accounting/Auditing,YEARLY,48.08
3755582951,33242739.0,US,Information Technology & Services,Research,7.0,Investment Banking Associate - Consumer,Consulting,YEARLY,102.16
3755582944,3030807.0,US,Civil Engineering,Engineering,3.0,Transportation Staff Engineer,Project Management,HOURLY,32.0
3755582922,18312164.0,US,Computer Software,sales,1.0,Side Hustle/Closer,Business Development,YEARLY,48.32
3755582920,11229.0,US,Staffing & Recruiting,Consulting,7.0,Billing Specialist,Customer Service,HOURLY,23.88
3755582918,34424.0,US,Staffing and Recruiting,Contingent Workforce Solutions,2.0,Surgery Scheduler,Health Care Provider,HOURLY,22.35
3755582902,1435840.0,US,Advertising Services,Paid Search Advertising,3.0,Automotive Digital Marketing Sales Consultant,Consulting,YEARLY,72.12
3755582878,3607419.0,US,Government Administration,Connecting San Bernardino job seekers with the region's best employment opportunities,1.0,Forklift Operator,Manufacturing,HOURLY,18.0
3755582846,71001459.0,US,Information Technology & Services,Software Development,2.0,Senior Network Engineer - Only US Citizen,Information Technology,YEARLY,0.03
3755582826,5235.0,US,Human Resources,Leadership Development,7.0,Financial Controller,Accounting/Auditing,YEARLY,88.94
3755582818,61662.0,US,IT Services and IT Consulting,Providing business,1.0,Linux Administrator,Information Technology,HOURLY,52.89
3755582773,556602.0,US,Accounting,Outsourced accounting,2.0,Assistant Controller,Accounting/Auditing,YEARLY,61.78
3755582732,5343.0,US,Food & Beverages,marketing,7.0,Safety Director - USBL - US,Human Resources,YEARLY,57.09
3755582721,15506.0,US,Financial Services,Digital,7.0,Risk Management Technology Analyst - Murex,Consulting,HOURLY,82.5
3755582690,693489.0,US,Individual and Family Services,Financial Education/Asset Builiding Initiatives,1.0,Staff Accountant,Accounting/Auditing,YEARLY,28.85
3755582652,92406.0,US,Restaurants,Restaurant Franchisor,3.0,Customer Service Coordinator,,YEARLY,18.75
3755582644,556602.0,US,Accounting,Outsourced accounting,2.0,"Vice President of Business Development , Non-Profit",Accounting/Auditing,YEARLY,57.69
3755582626,165908.0,US,Insurance,claims management,7.0,"Workers Compensation Claims Examiner | Concord, CA (Hybrid)",Finance,YEARLY,42.31
3755582537,47186.0,GB,Staffing and Recruiting,UK Recruitment,2.0,Senior Construction Project Manager,Project Management,YEARLY,94.95
3755582509,66252.0,US,Information Technology & Services,Networking,5.0,Supply Chain Coordinator,Supply Chain,HOURLY,27.5
3755582442,5998.0,US,Higher Education,agriculture,7.0,Nursing Care Tech/On-Call/ 3 Main (Internal Medicine)/UK Good Samaritan Hospital,Health Care Provider,HOURLY,16.2
3755582441,10831504.0,US,Hospital & Health Care,Academic health care,6.0,APP Primary Care Family & Comm Med/UKHC,Health Care Provider,YEARLY,57.06
3755582431,10831504.0,US,Hospital & Health Care,Academic health care,6.0,Finance Director/UKHC,Finance,YEARLY,80.29
3755582377,7801.0,US,Staffing & Recruiting,Providing consultant,3.0,Office Coordinator,Administrative,YEARLY,32.45
3755582347,164414.0,US,Hospitals and Health Care,Cancer,7.0,Mammography Technologist,Health Care Provider,HOURLY,42.45
3755582346,3565455.0,US,Real Estate,Multifamily Real Estate Management,2.0,Leasing Manager,Sales,YEARLY,24.04
3755582341,61400.0,US,Staffing & Recruiting,Managed Staffing Programs,2.0,Supply Chain Manager,Management,YEARLY,64.9
3755582336,15142330.0,US,Higher Education,engineering,5.0,Missouri Online Instructional Design Manager - Remote and Hybrid Opportunities Available,Education,YEARLY,35.1
3755582332,1667941.0,US,Environmental Services,Energy Efficient Buildings,2.0,"Senior Program Manager, Clean Energy and Housing Stability",General Business,YEARLY,33.65
3755582293,18880849.0,US,Information Technology & Services,,4.0,Client Service Leader (Consumer),Other,YEARLY,59.13
3755582239,164860.0,US,Mining,Aggregates,6.0,"CDL Ready Mix Truck Drivers - Round Rock, TX",Management,HOURLY,27.0
3755582222,947715.0,US,Information Technology & Services,Outsourcing,6.0,Community Health Worker,Other,HOURLY,24.5
3755582216,163993.0,US,Biotechnology,,7.0,"Sr Therapeutic Specialist, Oncology - Charlotte",Sales,YEARLY,80.62
3755582214,11067.0,US,Information Technology & Services,IT Professional Services,6.0,"Manager, Agile Program Management",Project Management,HOURLY,77.5
3755582211,,,,,,Sales Representative,,YEARLY,78.12
3755582207,18312164.0,US,Computer Software,sales,1.0,SDR/Appointment-Setter,Business Development,YEARLY,14.42
3755582175,35479667.0,US,"Technology, Information and Internet",Machine Learning,1.0,Founding Sales Development Representative,,YEARLY,21.63
3755582138,3901119.0,US,Construction,Recruiting ,,Senior Superintendent,Production,YEARLY,62.5
3755582056,165472.0,US,Retail,retail,7.0,Food Service Leader,Customer Service,HOURLY,18.57
3755581980,13974912.0,US,Facilities Services,HVAC,3.0,Human Resources Business Partner,Human Resources,YEARLY,37.26
3755581978,2057437.0,US,Entertainment,Mobile Games,5.0,Executive Assistant,Administrative,YEARLY,51.92
3755581977,2619961.0,US,Government Administration,,7.0,"Engineer/Architect Project Manager, GS-0801/0808/0810/0830/0850-13",Engineering,YEARLY,54.46
3755581975,2922575.0,US,Information Technology & Services,SAP,4.0,Construction Manager,Management,HOURLY,67.5
3755581955,18312164.0,US,Computer Software,sales,1.0,Side Hustle/Closer,Business Development,YEARLY,48.32
3755581949,413796.0,US,Staffing & Recruiting,Staff Augmentation,3.0,Laboratory Animal Technician ,Health Care Provider,HOURLY,31.0
3755581913,1681.0,US,Staffing & Recruiting,consulting services,7.0,Property Compliance Manager,Accounting/Auditing,YEARLY,37.26
3755581873,40894.0,US,Staffing & Recruiting,Sales,4.0,Manufacturing Technician - 197964,Science,HOURLY,22.5
3755581849,594464.0,US,Primary and Secondary Education,Education,7.0,Community Schools Specialist (CSS),Other,YEARLY,42.41
3755581831,5235.0,US,Human Resources,Leadership Development,7.0,Accounts Payable Specialist,Accounting/Auditing,YEARLY,30.05
3755581758,4870269.0,US,IT Services and IT Consulting,Cloud Computing,1.0,SAP Developer,Information Technology,HOURLY,75.0
3755581749,556602.0,US,Accounting,Outsourced accounting,2.0,"Vice President of Business Development , Non-Profit",Accounting/Auditing,YEARLY,57.69
3755581748,162813.0,GB,International Trade and Development,ISO 9001,5.0,Part-Time NYC DOB Licensed Site Safety Manager,Management,YEARLY,51.43
3755581747,4857.0,US,Chemicals,Architectural Paint,7.0,Store Delivery Associate - Day Shift,Sales,HOURLY,15.0
3755581598,373568.0,US,Staffing & Recruiting,Recruiting,2.0,Office Manager – Wonderful Hedge Fund,Administrative,YEARLY,43.27
3755581586,72148851.0,US,Staffing and Recruiting,Human Capital Strategy,,Event Coordinator,Business Development,HOURLY,28.0
3755581532,215561.0,US,Staffing & Recruiting,Staffing,2.0,Creative Marketing Analyst [72979],Marketing,HOURLY,52.5
3755581523,10942374.0,US,Accounting,Tax Consulting,1.0,Senior Accountant,Accounting/Auditing,YEARLY,32.45
3755581517,304421.0,US,Government Administration,,5.0,Workplace Investigator (Senior Human Resources Analyst),Human Resources,YEARLY,57.91
3755581495,2246926.0,US,IT Services and IT Consulting,Staff Augmentation Services,1.0,Service Desk Analyst,Information Technology,HOURLY,28.0
3755581494,3619383.0,US,Computer Software,Health Insurance,4.0,Social Worker - H-E-B Support - Bilingual Spanish,Other,YEARLY,43.92
3755581445,10831504.0,US,Hospital & Health Care,Academic health care,6.0,Pharmacy Senior Technician I/UKHC,Health Care Provider,HOURLY,22.41
3755581444,10831504.0,US,Hospital & Health Care,Academic health care,6.0,Program Coordinator I/UKHC,Other,HOURLY,24.55
3755581393,50861.0,US,Staffing & Recruiting,Consulting,5.0,Service Desk Analyst,Information Technology,HOURLY,28.0
3755581371,2019.0,US,Financial Services,Money Transfer Services,6.0,Product Manager - Consumer and Agent Self-Service,Finance,YEARLY,59.91
3755581342,163079.0,US,Hospital & Health Care,Brain Cancer,7.0,Senior Culinary Representative,Other,HOURLY,20.57
3755581336,11758.0,US,Wholesale,Electrical Supply and Distribution,7.0,Senior Representative - Outside Sales,Sales,YEARLY,43.53
3755581325,1344.0,US,Electrical & Electronic Manufacturing,,7.0,Assembler - Level 1,Management,HOURLY,17.0
3755581261,3677.0,US,Financial Services,,7.0,"Branch Office Administrator - Monroe, MI",General Business,HOURLY,21.5
3755581232,18441691.0,US,IT Services and IT Consulting,,3.0,ServiceNow Lead UI Developer,Engineering,HOURLY,67.5
3755581228,163993.0,US,Biotechnology,,7.0,"Sr Therapeutic Specialist, Oncology - Raleigh-Durham",Sales,YEARLY,80.62
3755581227,163993.0,US,Biotechnology,,7.0,"Associate Director, Clinical Operations, Oncology",Research,YEARLY,93.19
3755581225,47186.0,GB,Staffing and Recruiting,UK Recruitment,2.0,Construction Project Manager,Project Management,YEARLY,58.89
3755581221,70603.0,US,Staffing & Recruiting,"Recruiting, Recruitment, Recruiters, Staffing",1.0,Executive Assistant,Administrative,YEARLY,40.87
3755581214,250099.0,US,Staffing and Recruiting,Face-to-Face Service,2.0,Engineering Manager,Engineering,YEARLY,57.69
3755581177,90639.0,US,Staffing & Recruiting,Executive Recruitment,3.0,Senior Project Manager,Management,YEARLY,67.31
3755581133,75665756.0,US,Staffing & Recruiting,staffing,1.0,Infrastructure Technician,Information Technology,HOURLY,29.0
3755581111,80911138.0,US,Electrical & Electronic Manufacturing,,7.0,Principal Engineer,Engineering,YEARLY,61.95
3755581065,626660.0,US,IT Services and IT Consulting,R&D IT,2.0,Technology Services Sales – Life Sciences,Information Technology,YEARLY,144.23
3755580993,13816.0,US,Information Technology & Services,Government Services,5.0,Senior Software Engineer,Engineering,HOURLY,90.0
3755580979,165908.0,US,Insurance,claims management,7.0,Claim Examiner,Finance,YEARLY,33.65
3755580914,556602.0,US,Accounting,Outsourced accounting,2.0,Senior Director of Human Resources,Human Resources,YEARLY,70.91
3755580892,15897635.0,US,IT Services and IT Consulting,,3.0,MS Support/ VBA Access Data Analyst,Information Technology,YEARLY,32.45
3755580886,70603.0,US,Staffing & Recruiting,"Recruiting, Recruitment, Recruiters, Staffing",1.0,Software Developer In Test,Information Technology,YEARLY,55.29
3755580868,33278075.0,US,Staffing & Recruiting,Talent,2.0,HR Generalist,Customer Service,HOURLY,30.0
3755580850,166264.0,US,Management Consulting,On-demand C-Suite Leadership,4.0,Senior Internal Auditor,Accounting/Auditing,HOURLY,52.5
3755580830,34755301.0,US,Telecommunications,,5.0,Sales Account Executive,Sales,YEARLY,17.31
3755580806,18327672.0,US,Restaurants,,5.0,Cooks - Tapas Sky Bar - DEN Airport,Management,HOURLY,23.5
3755580796,18327672.0,US,Restaurants,,5.0,Restaurant (FOH) / Bar Manager - Mercantile Dining & Provision - DEN Airport,Management,YEARLY,32.45
3755580753,10831504.0,US,Hospital & Health Care,Academic health care,6.0,Nurse Case Manager/UKHC,Health Care Provider,YEARLY,35.85
3755580751,10831504.0,US,Hospital & Health Care,Academic health care,6.0,Central Sterile Tech/UKHC,Health Care Provider,HOURLY,21.75
3755580709,689045.0,US,Hospitality,hotels,7.0,Line Cook (Mid-Level) - Hyatt: Andaz Scottsdale Resort ,Management,HOURLY,19.15
3755580675,27758.0,US,Staffing & Recruiting,Accounting,3.0,Senior Accountant,Accounting/Auditing,YEARLY,49.28
3755580672,2019.0,US,Financial Services,Money Transfer Services,6.0,Program Manager,Finance,YEARLY,68.2
3755580664,1557409.0,US,Telecommunications,Site Leasing,5.0,Sr Engineer Quality Assurance,Engineering,YEARLY,57.69
3755580649,13153.0,0,Staffing & Recruiting,Accounting and Finance,5.0,Entry Level Billing Assistant,Accounting/Auditing,HOURLY,21.63
3755580584,33055.0,US,Staffing & Recruiting,Professional Staffing,2.0,Events Marketing Coordinator,Marketing,YEARLY,25.24
3755580563,4872007.0,US,Staffing & Recruiting,Recruiting,2.0,Tax Manager - Advisory Services,Accounting/Auditing,YEARLY,72.12
3755580562,3558.0,US,Higher Education,technology,6.0,Associate Director Investigations Ethics & Compliance-Hybrid,Other,YEARLY,61.27
3755580527,11067.0,US,Information Technology & Services,IT Professional Services,6.0,Training Specialist,Human Resources,HOURLY,36.0
3755580505,166030.0,CA,IT Services and IT Consulting,Microsoft EA,5.0,Specialty Sales Executive,Sales,YEARLY,71.86
3755580484,22323.0,US,Advertising Services,Integrated Marketing,3.0,Senior Editor,Writing/Editing,YEARLY,30.53
3755580467,316913.0,US,Higher Education,education management,1.0,Executive Assistant to the President,Administrative,YEARLY,34.13
3755580442,4872007.0,US,Staffing & Recruiting,Recruiting,2.0,Tax Manager,Accounting/Auditing,YEARLY,67.31
3755580434,79383535.0,0,Information Technology & Services,,7.0,Desktop Support Technician II,Legal,HOURLY,36.0
3755580424,10341654.0,US,Packaging & Containers,flexible packaging,6.0,Operator - Ink Technician,Management,HOURLY,18.0
3755580284,12192.0,US,Automotive,Advanced Safety Systems Recalibration,7.0,Auto Glass Installation Technician Trainee,Engineering,HOURLY,21.5
3755580259,64984.0,US,Design Services,Engineering,3.0,Project Controls Manager,Management,YEARLY,73.32
3755580244,10540544.0,US,Staffing and Recruiting,Technology,1.0,Director of Sales ,Sales,YEARLY,64.9
3755580242,101173981.0,US,Non-profit Organizations,,1.0,Co Executive Director,Business Development,YEARLY,38.4
3755580146,201227.0,US,IT Services and IT Consulting,Management Consulting,4.0,"Senior Business Development/Sales Executive, Public Sector",Business Development,YEARLY,79.33
3755579977,4872007.0,US,Staffing & Recruiting,Recruiting,2.0,Senior Accountant,Accounting/Auditing,YEARLY,55.29
3755579945,18721593.0,US,Farming,agriculture,3.0,Crop Worker Level 2,Research,HOURLY,19.51
3755579926,18043.0,US,Staffing & Recruiting,Finance and Accounting,5.0,Jr. Account Manager,Sales,HOURLY,21.0
3755579912,3030807.0,US,Civil Engineering,Engineering,3.0,LSIT,Project Management,HOURLY,27.5
3755579901,242230.0,US,Information Technology & Services,,4.0,"Exchange server engineer with CES, IronPort, EOP",,HOURLY,50.0
3755579889,556602.0,US,Accounting,Outsourced accounting,2.0,Accounting Manager,Accounting/Auditing,YEARLY,50.48
3755579870,8614.0,US,Non-profit Organizations,Human Services,4.0,"Development Director, Leadership Events",Human Resources,YEARLY,44.47
3755579863,34755301.0,US,Telecommunications,,5.0,Account Manager,Sales,YEARLY,17.27
3755579846,18327672.0,US,Restaurants,,5.0,Storekeeper / Receiver - Berkshire Farms Market - BOS Airport,Management,HOURLY,17.0
3755579817,1100068.0,US,Education Administration Programs,Internships,,Seasonal Brand Activation Lead - Auburn,Marketing,HOURLY,25.0
3755579795,10831504.0,US,Hospital & Health Care,Academic health care,6.0,Radiology Tech CT Procedures/UKHC,Health Care Provider,HOURLY,31.18
3755579793,10831504.0,US,Hospital & Health Care,Academic health care,6.0,APP Psychiatry/UKHC,Other,YEARLY,67.53
3755579790,10831504.0,US,Hospital & Health Care,Academic health care,6.0,Administrative Support Associate I/UKHC,Administrative,HOURLY,22.41
3755579746,3135.0,US,Hospitality,Hotels,7.0,Cook 3 - Intermediate ,Management,HOURLY,20.85
3755579711,27758.0,US,Staffing & Recruiting,Accounting,3.0,Assistant Controller,Accounting/Auditing,HOURLY,62.0
3755579691,72343445.0,US,Real Estate,Luxury Real Estate,1.0,Real Estate Agent,Sales,YEARLY,72.12
3755579689,79383535.0,0,Information Technology & Services,,7.0,Desktop Support Technician,Information Technology,HOURLY,32.5
3755579670,11758.0,US,Wholesale,Electrical Supply and Distribution,7.0,Field Inventory Technician,Management,YEARLY,21.85
3755579669,9239244.0,US,Real Estate,Real Estate Sales,3.0,Sales Director,Sales,YEARLY,84.13
3755579638,10593599.0,US,Staffing & Recruiting,,2.0,HR Coordinator,Administrative,YEARLY,30.05
3755579612,2870989.0,GB,Information Technology & Services,Clinical Operations,5.0,"Associate Director, Biostatistics",Other,YEARLY,98.56
3755579559,10841679.0,0,Information Technology & Services,IT Staffing Solutions,2.0,Sr. Oracle Supply Chain Lead,Information Technology,HOURLY,83.28
3755579552,11067.0,US,Information Technology & Services,IT Professional Services,6.0,US - Staffing - Administrative Assistant I,Administrative,HOURLY,20.5
3755579547,164766.0,GB,Staffing & Recruiting,Technology Recruitment Solutions,3.0,Support Analyst,Information Technology,HOURLY,20.0
3755579545,57323510.0,US,Advertising Services,,4.0,SalesForce Product Owner,Product Management,YEARLY,66.11
3755579540,35601183.0,US,Spectator Sports,,5.0,"Director, Ticket Sales & Service - University of California, Irvine",Business Development,YEARLY,32.23
3755579453,2848240.0,BE,Manufacturing,cookware,5.0,Account Support Specialist,General Business,YEARLY,34.86
3755579400,40894.0,US,Staffing & Recruiting,Sales,4.0,Personal Care Worker - 214784,Health Care Provider,HOURLY,18.25
3755579304,12192.0,US,Automotive,Advanced Safety Systems Recalibration,7.0,Auto Glass Installation Technician Trainee,Engineering,HOURLY,22.5
3755579236,56187.0,US,Think Tanks,Survey research,2.0,"Research Analyst, Politics ",Research,YEARLY,35.58
3755579068,4872007.0,US,Staffing & Recruiting,Recruiting,2.0,Tax Analyst,Accounting/Auditing,YEARLY,40.87
3755578983,10831504.0,US,Hospital & Health Care,Academic health care,6.0,Radiology Sonographer/UKHC,Health Care Provider,HOURLY,35.85
3755578982,10831504.0,US,Hospital & Health Care,Academic health care,6.0,Amb/Retail Pharmacist/UKHC,Health Care Provider,HOURLY,57.06
3755578945,2447993.0,US,Staffing & Recruiting,Healthcare,4.0,Controls Engineer,Management,YEARLY,43.27
3755578931,4872007.0,US,Staffing & Recruiting,Recruiting,2.0,Private Equity Tax Manager,Accounting/Auditing,YEARLY,64.9
3755578900,232394.0,GB,Staffing & Recruiting,Tax Recruitment,2.0,Fully Remote Senior Tax & Assurance Associates,Accounting/Auditing,YEARLY,43.27
3755578891,451961.0,US,Staffing & Recruiting,Recruiting Firm,2.0,Senior Application Engineer,Information Technology,YEARLY,79.33
3755578871,163079.0,US,Hospital & Health Care,Brain Cancer,7.0,Security Officer,Other,HOURLY,19.45
3755578866,11758.0,US,Wholesale,Electrical Supply and Distribution,7.0,Enterprise Account Manager (Semi-Conductor/Technology End Users),Sales,YEARLY,55.53
3755578853,2870989.0,GB,Information Technology & Services,Clinical Operations,5.0,"Associate Director, Statistical Programming",Other,YEARLY,92.55
3755578808,22790.0,US,Financial Services,Holistic Wealth Management,4.0,Client Service Specialist,Other,YEARLY,28.85
3755578785,2788204.0,US,Information Technology & Services,SAS Clinical,3.0,Front Office Coordinator,,HOURLY,25.0
3755578774,163993.0,US,Biotechnology,,7.0,Associate Director - SAP Project Systems,Information Technology,YEARLY,102.52
3755578744,9239244.0,US,Real Estate,Real Estate Sales,3.0,Sales Director,Sales,YEARLY,84.13
3755578733,224075.0,US,Staffing & Recruiting,Temporary and Permanent Placement,1.0,Executive Assistant,Administrative,HOURLY,30.0
3755578727,5292867.0,US,Insurance,,3.0,BD Executive (Insurance Marketing),Business Development,YEARLY,40.49
3755578718,2243965.0,US,Retail,Artisan Chocolates,2.0,"Shift Manager, Cocoa Dolce at Fontainebleau",Management,HOURLY,17.0
3755578711,30382.0,US,Staffing and Recruiting,Human Resources,5.0,Bookkeeper,Accounting/Auditing,YEARLY,36.06
3755578704,10988174.0,US,Hospitals and Health Care,,3.0,"Analyst, Value Engineering",Engineering,YEARLY,44.47
3755578691,47186.0,GB,Staffing and Recruiting,UK Recruitment,2.0,Senior Cost Estimator,Management,YEARLY,79.33
3755578638,71575605.0,US,Transportation/Trucking/Railroad,logistics,7.0,Forklift Operator II,Management,HOURLY,19.5
3755578636,80911138.0,US,Electrical & Electronic Manufacturing,,7.0,Machine Operator,Management,HOURLY,25.0
3755578589,590130.0,US,Information Technology & Services,Expertise in ERP,5.0,Full time QA With ISTQB Certification,Research,YEARLY,50.48
3755578504,61677.0,US,Staffing & Recruiting,Global Contingent Workforce Management,4.0,Accounts Payable Clerk,Administrative,HOURLY,20.0
3755578461,18312164.0,US,Computer Software,sales,1.0,Side Hustle/Closer,Business Development,YEARLY,48.32
3755578318,91447303.0,US,Information Technology & Services,,5.0,Property Accountant,Accounting/Auditing,YEARLY,36.06
3755578257,33245639.0,US,IT Services and IT Consulting,IT Recruitment and Staffing,2.0,Mainframe Developer (Life Insurance),Information Technology,HOURLY,53.0
3755578238,13242175.0,US,Information Technology & Services,Staffing,5.0,Manufacturing Engineer,Engineering,HOURLY,47.5
3755578154,69757534.0,GB,IT Services and IT Consulting,Salesforce,1.0,Salesforce Developer,Information Technology,YEARLY,64.9
3755578150,3432.0,US,Financial Services,Life Insurance ,7.0,Entry Level Life Insurance Sales Agent,Sales,YEARLY,38.46
3755578036,95050619.0,0,Staffing and Recruiting,Executive Search,3.0,Quality Assurance Manager,Quality Assurance,YEARLY,61.3
3755578002,86813252.0,IN,Information Technology & Services,Digital Transformation,7.0,Flexcube BA,Engineering,YEARLY,0.05
3755577991,3901119.0,US,Construction,Recruiting ,,Chief Estimator Concrete ,Management,YEARLY,68.51
3755577990,2619961.0,US,Government Administration,,7.0,Clinical Psychologist,Health Care Provider,YEARLY,55.16
3755577989,1165657.0,US,Travel Arrangements,Tourism marketing & sales,2.0,Finance Coordinator,,HOURLY,23.05
3755577986,27758.0,US,Staffing & Recruiting,Accounting,3.0,Billing Analyst,Accounting/Auditing,HOURLY,24.0
3755577985,2019.0,US,Financial Services,Money Transfer Services,6.0,"Leader, Voice of Customer",Other,YEARLY,71.1
3755577974,18312164.0,US,Computer Software,sales,1.0,SDR/Appointment-Setter,Business Development,YEARLY,14.42
3755577958,163793.0,US,Biotechnology Research,Anemia,3.0,"Director, Biostatistician",Research,YEARLY,116.83
3755577954,1557409.0,US,Telecommunications,Site Leasing,5.0,Principal Technical Program Manager- Network,Project Management,YEARLY,84.13
3755577953,8299.0,US,Staffing and Recruiting,Enterprise-Wide Staffing Services,4.0,Data Annotator,Management,HOURLY,23.05
3755577928,89917379.0,US,Real Estate,,1.0,Administrative Assistant,Administrative,YEARLY,31.25
3755577927,3202422.0,US,Hospital & Health Care,,3.0,Health Care Payment Data Medi-Cal Research Specialist,Information Technology,MONTHLY,47.88
3755577917,2360297.0,GB,Software Development,Business Intelligence,4.0,"Senior Director, Enterprise Applications",Information Technology,YEARLY,97.36
3755577899,14814350.0,GB,Staffing and Recruiting,,,Private Equity Associate,Finance,YEARLY,72.12
3755577871,3476.0,GB,Staffing & Recruiting,,6.0,Sales Engineer - Raw Materials (Open to Relocation),Sales,YEARLY,43.27
3755577868,9239244.0,US,Real Estate,Real Estate Sales,3.0,Sales Director,Sales,YEARLY,84.13
